fname	inst_name	time	from_to	item	amount
152000solu.dat	152000	79->80	6->7	(111,	vid)	115.2
152000solu.dat	152000	80->81	6->7	(111,	vid)	115.2
152000solu.dat	152000	81->82	6->7	(111,	vid)	115.2
152000solu.dat	152000	82->83	6->7	(111,	vid)	115.2
152000solu.dat	152000	83->84	6->7	(111,	vid)	115.2
152000solu.dat	152000	84->85	111->6	(111,	vid)	115.2
152000solu.dat	152000	84->85	6->7	(111,	vid)	115.2
152000solu.dat	152000	85->86	111->6	(111,	vid)	115.2
152000solu.dat	152000	85->86	6->7	(111,	vid)	115.2
152000solu.dat	152000	86->87	111->6	(111,	vid)	115.2
152000solu.dat	152000	86->87	6->7	(111,	vid)	115.2
152000solu.dat	152000	87->88	111->6	(111,	vid)	115.2
152000solu.dat	152000	87->88	6->7	(111,	vid)	115.2
152000solu.dat	152000	88->89	111->6	(111,	vid)	115.2
152000solu.dat	152000	88->89	6->7	(111,	vid)	115.2
152000solu.dat	152000	89->90	111->6	(111,	vid)	115.2
152000solu.dat	152000	89->90	6->7	(111,	vid)	115.2
152000solu.dat	152000	90->91	111->6	(111,	vid)	115.2
152000solu.dat	152000	90->91	6->7	(111,	vid)	115.2
152000solu.dat	152000	91->92	111->6	(111,	vid)	115.2
152000solu.dat	152000	91->92	6->7	(111,	vid)	115.2
152000solu.dat	152000	92->93	103->6	(103,	vid)	115.2
152000solu.dat	152000	92->93	6->7	(111,	vid)	115.2
152000solu.dat	152000	93->94	103->6	(103,	vid)	115.2
152000solu.dat	152000	93->94	6->7	(103,	vid)	115.2
152000solu.dat	152000	94->95	103->6	(103,	vid)	115.2
152000solu.dat	152000	94->95	6->7	(103,	vid)	115.2
152000solu.dat	152000	95->96	103->6	(103,	vid)	115.2
152000solu.dat	152000	95->96	6->7	(103,	vid)	115.2
152000solu.dat	152000	96->97	103->6	(103,	vid)	115.2
152000solu.dat	152000	96->97	6->7	(103,	vid)	115.2
152000solu.dat	152000	97->98	103->6	(103,	vid)	115.2
152000solu.dat	152000	97->98	6->7	(103,	vid)	115.2
152000solu.dat	152000	98->99	103->6	(103,	vid)	115.2
152000solu.dat	152000	98->99	6->7	(103,	vid)	115.2
152000solu.dat	152000	99->100	103->6	(103,	vid)	115.2
152000solu.dat	152000	99->100	6->7	(103,	vid)	115.2
152000solu.dat	152000	100->101	103->6	(103,	vid)	115.2
152000solu.dat	152000	100->101	6->7	(103,	vid)	115.2
152000solu.dat	152000	101->102	103->6	(103,	vid)	115.2
152000solu.dat	152000	101->102	6->7	(103,	vid)	115.2
152000solu.dat	152000	102->103	103->6	(103,	vid)	115.2
152000solu.dat	152000	102->103	6->7	(103,	vid)	115.2
152000solu.dat	152000	103->104	103->6	(103,	vid)	115.2
152000solu.dat	152000	103->104	6->7	(103,	vid)	115.2
152000solu.dat	152000	104->105	103->6	(103,	vid)	115.2
152000solu.dat	152000	104->105	6->7	(103,	vid)	115.2
152000solu.dat	152000	105->106	103->6	(103,	vid)	115.2
152000solu.dat	152000	105->106	6->7	(103,	vid)	115.2
152000solu.dat	152000	106->107	103->6	(103,	vid)	148.63
152000solu.dat	152000	106->107	111->6	(111,	vid)	148.63
152000solu.dat	152000	106->107	6->7	(103,	vid)	115.2
152000solu.dat	152000	107->108	103->6	(103,	vid)	2222.23
152000solu.dat	152000	107->108	111->6	(111,	vid)	2222.23
152000solu.dat	152000	107->108	6->7	(103,	vid)	115.2
152000solu.dat	152000	108->109	103->6	(103,	vid)	2222.23
152000solu.dat	152000	108->109	111->6	(111,	vid)	2222.23
152000solu.dat	152000	108->109	6->7	(103,	vid)	115.2
152000solu.dat	152000	109->110	103->6	(103,	vid)	2222.23
152000solu.dat	152000	109->110	111->6	(111,	vid)	2222.23
152000solu.dat	152000	109->110	6->7	(103,	vid)	115.2
152000solu.dat	152000	110->111	103->6	(103,	pic)	1.7
152000solu.dat	152000	110->111	103->6	(103,	vid)	2222.23
152000solu.dat	152000	110->111	111->6	(111,	pic)	1.7
152000solu.dat	152000	110->111	111->6	(111,	vid)	2222.23
152000solu.dat	152000	111->112	6->9	(103,	pic)	1.7
152000solu.dat	152000	111->112	6->9	(103,	vid)	8691.93
152000solu.dat	152000	111->112	6->9	(111,	pic)	1.7
152000solu.dat	152000	111->112	6->9	(111,	vid)	9037.53
152000solu.dat	152000	111->112	7->9	(103,	vid)	2419.2
152000solu.dat	152000	111->112	7->9	(111,	vid)	2073.6
891000solu.dat	No contents!
458000solu.dat	458000	0->1	102->6	(102,	pic)	1.7
458000solu.dat	458000	0->1	102->6	(102,	vid)	2222.23
458000solu.dat	458000	0->1	104->1	(104,	pic)	1.7
458000solu.dat	458000	0->1	104->1	(104,	vid)	2222.23
458000solu.dat	458000	0->1	105->10	(105,	pic)	1.7
458000solu.dat	458000	0->1	105->10	(105,	vid)	2222.23
458000solu.dat	458000	0->1	108->8	(108,	pic)	1.7
458000solu.dat	458000	0->1	108->8	(108,	vid)	2222.23
458000solu.dat	458000	0->1	110->5	(110,	pic)	1.7
458000solu.dat	458000	0->1	110->5	(110,	vid)	2222.23
458000solu.dat	458000	1->2	102->6	(102,	vid)	307.07
458000solu.dat	458000	1->2	104->1	(104,	vid)	2222.23
458000solu.dat	458000	1->2	6->11	(102,	pic)	1.7
458000solu.dat	458000	1->2	6->11	(102,	vid)	111.8
458000solu.dat	458000	1->2	8->11	(108,	pic)	1.7
458000solu.dat	458000	2->3	104->1	(104,	vid)	2222.23
458000solu.dat	458000	2->3	108->8	(108,	vid)	2222.23
458000solu.dat	458000	2->3	110->5	(110,	vid)	2222.23
458000solu.dat	458000	3->4	1->11	(104,	pic)	1.7
458000solu.dat	458000	3->4	10->11	(105,	pic)	1.7
458000solu.dat	458000	4->5	104->1	(104,	vid)	2222.23
458000solu.dat	458000	5->6	108->8	(108,	vid)	2222.23
458000solu.dat	458000	5->6	110->5	(110,	vid)	2222.23
458000solu.dat	458000	6->7	104->1	(104,	vid)	2222.23
458000solu.dat	458000	7->8	5->11	(110,	vid)	115.2
458000solu.dat	458000	8->9	5->11	(110,	vid)	115.2
458000solu.dat	458000	9->10	5->11	(110,	vid)	115.2
458000solu.dat	458000	10->11	5->11	(110,	vid)	115.2
458000solu.dat	458000	11->12	5->11	(110,	vid)	115.2
458000solu.dat	458000	12->13	5->11	(110,	vid)	115.2
458000solu.dat	458000	13->14	5->11	(110,	vid)	115.2
458000solu.dat	458000	14->15	6->11	(102,	vid)	115.2
458000solu.dat	458000	15->16	110->5	(110,	vid)	2222.23
458000solu.dat	458000	15->16	6->11	(102,	vid)	115.2
458000solu.dat	458000	16->17	5->11	(110,	pic)	1.7
458000solu.dat	458000	16->17	6->11	(102,	vid)	113.5
458000solu.dat	458000	17->18	6->11	(102,	vid)	115.2
458000solu.dat	458000	18->19	6->11	(102,	vid)	115.2
458000solu.dat	458000	19->20	6->11	(102,	vid)	115.2
458000solu.dat	458000	20->21	6->11	(102,	vid)	115.2
458000solu.dat	458000	21->22	6->11	(102,	vid)	115.2
458000solu.dat	458000	22->23	6->11	(102,	vid)	115.2
458000solu.dat	458000	23->24	6->11	(102,	vid)	115.2
458000solu.dat	458000	24->25	6->11	(102,	vid)	115.2
458000solu.dat	458000	25->26	6->11	(102,	vid)	115.2
458000solu.dat	458000	26->27	6->11	(102,	vid)	115.2
458000solu.dat	458000	27->28	6->11	(102,	vid)	115.2
458000solu.dat	458000	28->29	6->11	(102,	vid)	115.2
458000solu.dat	458000	29->30	6->11	(102,	vid)	115.2
458000solu.dat	458000	30->31	6->11	(102,	vid)	115.2
458000solu.dat	458000	31->32	6->11	(102,	vid)	115.2
458000solu.dat	458000	32->33	105->10	(105,	vid)	2222.23
458000solu.dat	458000	32->33	6->11	(102,	vid)	115.2
458000solu.dat	458000	33->34	6->11	(102,	vid)	115.2
458000solu.dat	458000	34->35	102->6	(102,	vid)	2222.23
458000solu.dat	458000	34->35	6->11	(102,	vid)	115.2
458000solu.dat	458000	35->36	6->11	(102,	vid)	115.2
458000solu.dat	458000	36->37	6->11	(102,	vid)	115.2
458000solu.dat	458000	37->38	6->11	(102,	vid)	115.2
458000solu.dat	458000	38->39	105->10	(105,	vid)	2222.23
458000solu.dat	458000	38->39	6->11	(102,	vid)	115.2
458000solu.dat	458000	39->40	102->6	(102,	vid)	2222.23
458000solu.dat	458000	39->40	6->11	(102,	vid)	115.2
458000solu.dat	458000	40->41	6->11	(102,	vid)	115.2
458000solu.dat	458000	41->42	6->11	(102,	vid)	115.2
458000solu.dat	458000	42->43	110->5	(110,	vid)	2222.23
458000solu.dat	458000	43->44	102->6	(102,	vid)	2222.23
458000solu.dat	458000	43->44	105->10	(105,	vid)	2222.23
458000solu.dat	458000	43->44	108->8	(108,	vid)	2222.23
458000solu.dat	458000	44->45	102->6	(102,	vid)	1915.15
458000solu.dat	458000	44->45	105->10	(105,	vid)	2222.23
458000solu.dat	458000	44->45	108->8	(108,	vid)	2222.23
458000solu.dat	458000	47->48	1->13	(104,	vid)	11111.13
458000solu.dat	458000	47->48	5->13	(110,	vid)	10304.73
458000solu.dat	458000	47->48	6->13	(102,	vid)	7775.43
458000solu.dat	458000	47->48	8->13	(108,	vid)	11111.13
458000solu.dat	458000	47->48	10->13	(105,	vid)	11111.13
458000solu.dat	458000	47->48	11->12	(105,	pic)	1.7
458000solu.dat	458000	47->48	11->13	(102,	pic)	1.7
458000solu.dat	458000	47->48	11->13	(102,	vid)	3335.7
458000solu.dat	458000	47->48	11->13	(104,	pic)	1.7
458000solu.dat	458000	47->48	11->13	(108,	pic)	1.7
458000solu.dat	458000	47->48	11->13	(110,	pic)	1.7
458000solu.dat	458000	47->48	11->13	(110,	vid)	806.4
826000solu.dat	826000	0->1	105->2	(105,	pic)	1.7
826000solu.dat	826000	1->2	105->2	(105,	vid)	2222.23
826000solu.dat	826000	1->2	2->6	(105,	pic)	1.7
826000solu.dat	826000	2->3	105->2	(105,	vid)	2222.23
826000solu.dat	826000	2->3	2->6	(105,	vid)	115.2
826000solu.dat	826000	4->5	2->6	(105,	vid)	115.2
826000solu.dat	826000	6->7	2->6	(105,	vid)	115.2
826000solu.dat	826000	8->9	2->6	(105,	vid)	115.2
826000solu.dat	826000	10->11	2->6	(105,	vid)	115.2
826000solu.dat	826000	52->53	102->2	(102,	pic)	1.7
826000solu.dat	826000	53->54	2->6	(102,	pic)	1.7
826000solu.dat	826000	54->55	102->2	(102,	vid)	2222.23
826000solu.dat	826000	57->58	102->2	(102,	vid)	2222.23
826000solu.dat	826000	61->62	2->6	(102,	vid)	115.2
826000solu.dat	826000	62->63	2->6	(102,	vid)	115.2
826000solu.dat	826000	63->64	102->2	(102,	vid)	2222.23
826000solu.dat	826000	63->64	2->6	(102,	vid)	115.2
826000solu.dat	826000	64->65	105->2	(105,	vid)	2222.23
826000solu.dat	826000	64->65	2->6	(102,	vid)	115.2
826000solu.dat	826000	65->66	2->6	(102,	vid)	115.2
826000solu.dat	826000	66->67	2->6	(102,	vid)	115.2
826000solu.dat	826000	67->68	2->6	(102,	vid)	115.2
826000solu.dat	826000	68->69	105->2	(105,	vid)	2222.23
826000solu.dat	826000	68->69	2->6	(102,	vid)	115.2
826000solu.dat	826000	70->71	102->2	(102,	vid)	2222.23
826000solu.dat	826000	72->73	105->2	(105,	vid)	2222.23
826000solu.dat	826000	73->74	102->2	(102,	vid)	2222.23
826000solu.dat	826000	75->76	2->7	(102,	vid)	10189.53
826000solu.dat	826000	75->76	2->7	(105,	vid)	10535.13
826000solu.dat	826000	75->76	6->8	(102,	pic)	1.7
826000solu.dat	826000	75->76	6->8	(102,	vid)	921.6
826000solu.dat	826000	75->76	6->8	(105,	pic)	1.7
826000solu.dat	826000	75->76	6->8	(105,	vid)	576.0
268000solu.dat	268000	0->1	110->3	(110,	pic)	1.7
268000solu.dat	268000	0->1	110->5	(110,	vid)	2222.23
268000solu.dat	268000	0->1	116->8	(116,	pic)	1.7
268000solu.dat	268000	0->1	116->8	(116,	vid)	2222.23
268000solu.dat	268000	0->1	119->1	(119,	pic)	1.7
268000solu.dat	268000	0->1	119->1	(119,	vid)	2222.23
268000solu.dat	268000	1->2	110->3	(110,	vid)	345.6
268000solu.dat	268000	1->2	110->5	(110,	vid)	2222.23
268000solu.dat	268000	1->2	110->6	(110,	vid)	2222.23
268000solu.dat	268000	1->2	3->10	(110,	pic)	1.7
268000solu.dat	268000	2->3	116->8	(116,	vid)	2222.23
268000solu.dat	268000	2->3	119->1	(119,	vid)	2222.23
268000solu.dat	268000	2->3	3->10	(110,	vid)	115.2
268000solu.dat	268000	3->4	119->1	(119,	vid)	2222.23
268000solu.dat	268000	4->5	1->10	(119,	pic)	1.7
268000solu.dat	268000	4->5	8->10	(116,	pic)	1.7
268000solu.dat	268000	5->6	110->2	(110,	vid)	460.8
268000solu.dat	268000	5->6	110->6	(110,	vid)	2222.23
268000solu.dat	268000	5->6	116->8	(116,	vid)	2222.23
268000solu.dat	268000	5->6	119->1	(119,	vid)	2222.23
268000solu.dat	268000	6->7	110->6	(110,	vid)	1185.43
268000solu.dat	268000	6->7	116->8	(116,	vid)	2222.23
268000solu.dat	268000	6->7	5->10	(110,	vid)	115.2
268000solu.dat	268000	8->9	116->8	(116,	vid)	2222.23
268000solu.dat	268000	8->9	119->1	(119,	vid)	2222.23
268000solu.dat	268000	9->10	2->10	(110,	vid)	115.2
268000solu.dat	268000	24->25	3->10	(110,	vid)	115.2
268000solu.dat	268000	26->27	6->10	(110,	vid)	115.2
268000solu.dat	268000	27->28	6->10	(110,	vid)	115.2
268000solu.dat	268000	28->29	6->10	(110,	vid)	115.2
268000solu.dat	268000	29->30	6->10	(110,	vid)	115.2
268000solu.dat	268000	30->31	6->10	(110,	vid)	115.2
268000solu.dat	268000	31->32	6->10	(110,	vid)	115.2
268000solu.dat	268000	32->33	6->10	(110,	vid)	115.2
268000solu.dat	268000	33->34	3->10	(110,	vid)	115.2
268000solu.dat	268000	34->35	2->10	(110,	vid)	115.2
268000solu.dat	268000	35->36	6->10	(110,	vid)	115.2
268000solu.dat	268000	36->37	6->10	(110,	vid)	115.2
268000solu.dat	268000	37->38	6->10	(110,	vid)	115.2
268000solu.dat	268000	38->39	6->10	(110,	vid)	115.2
268000solu.dat	268000	39->40	6->10	(110,	vid)	115.2
268000solu.dat	268000	40->41	6->10	(110,	vid)	115.2
268000solu.dat	268000	43->44	110->3	(110,	vid)	230.4
268000solu.dat	268000	44->45	2->10	(110,	vid)	115.2
268000solu.dat	268000	51->52	3->10	(110,	vid)	115.2
268000solu.dat	268000	52->53	5->10	(110,	vid)	115.2
268000solu.dat	268000	54->55	2->10	(110,	vid)	115.2
268000solu.dat	268000	55->56	3->10	(110,	vid)	115.2
268000solu.dat	268000	61->62	1->11	(119,	vid)	11111.13
268000solu.dat	268000	61->62	5->11	(110,	vid)	4214.05
268000solu.dat	268000	61->62	6->11	(110,	vid)	4132.28
268000solu.dat	268000	61->62	8->11	(116,	vid)	11111.13
268000solu.dat	268000	61->62	10->11	(110,	pic)	1.7
268000solu.dat	268000	61->62	10->11	(110,	vid)	2764.8
268000solu.dat	268000	61->62	10->11	(116,	pic)	1.7
268000solu.dat	268000	61->62	10->11	(119,	pic)	1.7
874000solu.dat	874000	0->1	101->3	(101,	vid)	115.2
874000solu.dat	874000	1->2	101->3	(101,	vid)	115.2
874000solu.dat	874000	1->2	3->5	(101,	vid)	115.2
874000solu.dat	874000	2->3	101->3	(101,	vid)	115.2
874000solu.dat	874000	2->3	3->5	(101,	vid)	115.2
874000solu.dat	874000	3->4	101->3	(101,	vid)	230.4
874000solu.dat	874000	3->4	3->5	(101,	vid)	115.2
874000solu.dat	874000	4->5	3->5	(101,	vid)	115.2
874000solu.dat	874000	5->6	101->3	(101,	vid)	115.2
874000solu.dat	874000	5->6	110->2	(110,	vid)	115.2
874000solu.dat	874000	5->6	3->5	(101,	vid)	115.2
874000solu.dat	874000	6->7	101->3	(101,	vid)	115.2
874000solu.dat	874000	6->7	3->5	(101,	vid)	115.2
874000solu.dat	874000	7->8	101->3	(101,	vid)	1415.83
874000solu.dat	874000	7->8	3->5	(101,	vid)	115.2
874000solu.dat	874000	8->9	101->3	(101,	vid)	2222.23
874000solu.dat	874000	8->9	3->5	(101,	vid)	115.2
874000solu.dat	874000	9->10	101->3	(101,	vid)	2222.23
874000solu.dat	874000	9->10	3->5	(101,	vid)	115.2
874000solu.dat	874000	46->47	110->2	(110,	vid)	115.2
874000solu.dat	874000	46->47	2->5	(110,	vid)	115.2
874000solu.dat	874000	47->48	110->2	(110,	vid)	115.2
874000solu.dat	874000	47->48	2->5	(110,	vid)	115.2
874000solu.dat	874000	48->49	110->2	(110,	vid)	115.2
874000solu.dat	874000	48->49	2->5	(110,	vid)	115.2
874000solu.dat	874000	49->50	110->2	(110,	vid)	115.2
874000solu.dat	874000	49->50	2->5	(110,	vid)	115.2
874000solu.dat	874000	50->51	110->2	(110,	vid)	115.2
874000solu.dat	874000	50->51	2->5	(110,	vid)	115.2
874000solu.dat	874000	51->52	110->2	(110,	vid)	115.2
874000solu.dat	874000	51->52	2->5	(110,	vid)	115.2
874000solu.dat	874000	52->53	110->2	(110,	vid)	115.2
874000solu.dat	874000	52->53	2->5	(110,	vid)	115.2
874000solu.dat	874000	53->54	110->2	(110,	vid)	115.2
874000solu.dat	874000	53->54	2->5	(110,	vid)	115.2
874000solu.dat	874000	54->55	110->2	(110,	vid)	115.2
874000solu.dat	874000	54->55	2->5	(110,	vid)	115.2
874000solu.dat	874000	55->56	110->2	(110,	vid)	115.2
874000solu.dat	874000	55->56	2->5	(110,	vid)	115.2
874000solu.dat	874000	56->57	110->2	(110,	vid)	115.2
874000solu.dat	874000	56->57	2->5	(110,	vid)	115.2
874000solu.dat	874000	57->58	110->4	(110,	vid)	115.2
874000solu.dat	874000	57->58	2->5	(110,	vid)	115.2
874000solu.dat	874000	58->59	110->4	(110,	vid)	115.2
874000solu.dat	874000	58->59	4->5	(110,	vid)	115.2
874000solu.dat	874000	59->60	110->4	(110,	vid)	115.2
874000solu.dat	874000	59->60	4->5	(110,	vid)	115.2
874000solu.dat	874000	60->61	110->4	(110,	vid)	115.2
874000solu.dat	874000	60->61	4->5	(110,	vid)	115.2
874000solu.dat	874000	61->62	110->4	(110,	vid)	2222.23
874000solu.dat	874000	61->62	4->5	(110,	vid)	115.2
874000solu.dat	874000	62->63	110->4	(110,	vid)	2222.23
874000solu.dat	874000	62->63	4->5	(110,	vid)	115.2
874000solu.dat	874000	63->64	101->3	(101,	vid)	2222.23
874000solu.dat	874000	63->64	110->2	(110,	vid)	2222.23
874000solu.dat	874000	63->64	110->4	(110,	vid)	2222.23
874000solu.dat	874000	63->64	3->5	(101,	vid)	115.2
874000solu.dat	874000	64->65	101->3	(101,	pic)	1.7
874000solu.dat	874000	64->65	101->3	(101,	vid)	2222.23
874000solu.dat	874000	64->65	110->2	(110,	pic)	1.7
874000solu.dat	874000	64->65	110->4	(110,	vid)	379.03
874000solu.dat	874000	65->66	2->7	(110,	pic)	1.7
874000solu.dat	874000	65->66	2->7	(110,	vid)	2222.23
874000solu.dat	874000	65->66	3->8	(101,	pic)	1.7
874000solu.dat	874000	65->66	3->8	(101,	vid)	9959.13
874000solu.dat	874000	65->66	4->8	(110,	vid)	6930.51
874000solu.dat	874000	65->66	5->8	(101,	vid)	1152.0
874000solu.dat	874000	65->66	5->8	(110,	vid)	1958.4
